"Fecha","Categoría","Tipo","Monto","Activo","Libro mayor","Reembolsar","Comentar"
"jun 28 2024 12:39","Coche","Expensas","-5882","Mercadopago & else","Mi libro mayor","","didi"
"jun 28 2024 01:39","Comida","Expensas","-9800","Mercadopago & else","Mi libro mayor","","tasty doble bacon"
"jun 28 2024 00:23","Cambio ","Ingreso","+107599.1","Mercadopago & else","Mi libro mayor","","Cambio 79.95 USDT"
"jun 27 2024 20:35","Varios","Expensas","-1000","Efectivo","Mi libro mayor","+500","propina con fran"
"jun 27 2024 20:35","Comida","Expensas","-6500","Mercadopago & else","Mi libro mayor","","cafecito c los pibes"
"jun 26 2024 23:13","Varios","Expensas","-4450","Mercadopago & else","Mi libro mayor","","cuota 1 ysy a"
"jun 26 2024 23:12","Otros","Ingreso","+3000","Mercadopago & else","Mi libro mayor","","cuando reembolse tastybd tahichi"
"jun 26 2024 23:11"," uba","Expensas","-1800","Efectivo","Mi libro mayor","","medialunas"
"jun 25 2024 19:55","Varios","Expensas","-5955","Mercadopago & else","Mi libro mayor","","yt prem"
"jun 25 2024 17:24","Comida","Expensas","-18539","Crédito ","Mi libro mayor","","brule"
"jun 24 2024 01:55","Comida","Expensas","-11400","Mercadopago & else","Mi libro mayor","+2825","una tasty"
"jun 20 2024 18:26","Varios","Expensas","-3500","Efectivo","Mi libro mayor","","cadena ysy a"
"jun 20 2024 18:26","","Transferir","10000","Mercadopago & else -> Efectivo","Mi libro mayor","","extracción"
"jun 20 2024 18:26","Comida","Expensas","-2000","Mercadopago & else","Mi libro mayor","","unas quento pre ysy"
"jun 20 2024 04:25","Coche","Expensas","-3290","Mercadopago & else","Mi libro mayor","","uber"
"jun 19 2024 23:25","Postre","Expensas","-4327","Mercadopago & else","Mi libro mayor","","unos helados"
"jun 19 2024 22:24","Comida","Expensas","-3500","Mercadopago & else","Mi libro mayor","","pasta"
"jun 19 2024 17:20","Comida","Expensas","-5400","Mercadopago & else","Mi libro mayor","","medialunas"
"jun 18 2024 20:36","Coche","Expensas","-36000","Crédito ","Mi libro mayor","","nafta (again!)"
"jun 17 2024 17:08","Deporte","Expensas","-4120","Efectivo","Mi libro mayor","","futbol"
"jun 17 2024 16:20","Coche","Expensas","-10000","Mercadopago & else","Mi libro mayor","","nafta"
"jun 15 2024 17:21","","Transferir","10000","Crédito  -> Mercadopago & else","Mi libro mayor","","me paga fabro"
"jun 15 2024 17:21","Regalo","Expensas","-10000","Crédito ","Mi libro mayor","","vinos"
"jun 15 2024 10:36","Comida","Expensas","-3600","Mercadopago & else","Mi libro mayor","","especias 2"
"jun 15 2024 10:34","Comida","Expensas","-12750","Efectivo","Mi libro mayor","","quesos y demas pt1"
"jun 14 2024 10:30","Coche","Expensas","-3100","Efectivo","Mi libro mayor","","didi a cormos"
"jun 13 2024 22:30","Coche","Expensas","-5597","Mercadopago & else","Mi libro mayor","","dos didis tati"
"jun 13 2024 21:55","Tati","Expensas","-5000","Efectivo","Mi libro mayor","","playland"
"jun 12 2024 20:29","","Transferir","24000","Mercadopago & else -> Efectivo","Mi libro mayor","","resto"
"jun 12 2024 20:28","Cambio","Expensas","-1","Mercadopago & else","Mi libro mayor","","Le compro 100 usd a papa"
"jun 12 2024 20:13","Cambio ","Ingreso","+103903","Mercadopago & else","Mi libro mayor","","80 usdt"
"jun 12 2024 20:12","Varios","Expensas","-14358","Mercadopago & else","Mi libro mayor","","deuda afip 2"
"jun 11 2024 18:16","Comida","Expensas","-12742","Crédito ","Mi libro mayor","","merienda"
"jun 10 2024 20:43","Varios","Expensas","-16000","Mercadopago & else","Mi libro mayor","","santi me dio 12 usdt, le paso 16000"
"jun 10 2024 20:43","Cambio ","Ingreso","+119174","Mercadopago & else","Mi libro mayor","","92.39 usdt"
"jun 10 2024 01:43","Comida","Expensas","-24749","Mercadopago & else","Mi libro mayor","+12300","tastys c junko"
"jun 09 2024 22:22","Coche","Expensas","-1800","Mercadopago & else","Mi libro mayor","","estacionamiento"
"jun 09 2024 20:21","Comida","Expensas","-7550","Mercadopago & else","Mi libro mayor","","tasty"
"jun 09 2024 10:20","Autobús","Expensas","-2000","Mercadopago & else","Mi libro mayor","","sube"
"jun 09 2024 00:29","Postre","Expensas","-7800","Efectivo","Mi libro mayor","","Milkshakes"
"jun 08 2024 23:50","Coche","Expensas","-7500","Efectivo","Mi libro mayor","","Estacionamiento"
"jun 08 2024 23:12","Comida","Expensas","-6000","Efectivo","Mi libro mayor","","propina"
"jun 08 2024 22:10","Comida","Expensas","-57600","Crédito ","Mi libro mayor","","kanji sushi bar"
"jun 08 2024 19:50","","Transferir","24000","Mercadopago & else -> Efectivo","Mi libro mayor","","cambio"
"jun 06 2024 21:18","Comida","Expensas","-14704","Crédito ","Mi libro mayor","","merienda brule"
"jun 06 2024 17:18","Corte de pelo","Expensas","-6500","Efectivo","Mi libro mayor","","joan"
"jun 05 2024 23:40","Coche","Expensas","-1850","Mercadopago & else","Mi libro mayor","","didi"
"jun 05 2024 23:06","Comida","Expensas","-1000","Efectivo","Mi libro mayor","","propina"
"jun 05 2024 23:05","Comida","Expensas","-13500","Mercadopago & else","Mi libro mayor","","cena colegiales"
"jun 05 2024 23:04","Cine","Expensas","-3890","Mercadopago & else","Mi libro mayor","","ebtradas haikyu"
"jun 02 2024 03:17","Comida","Expensas","-1600","Efectivo","Mi libro mayor","","cocas"
"jun 02 2024 02:10","Timba","Expensas","-5000","Mercadopago & else","Mi libro mayor","","rula deuda maxi"
"jun 02 2024 00:58","Cambio ","Ingreso","+97946","Mercadopago & else","Mi libro mayor","","80 USDT"
"jun 02 2024 00:58","Timba","Expensas","-1000","Efectivo","Mi libro mayor","","poker"
"jun 02 2024 00:58","","Transferir","5000","Mercadopago & else -> Efectivo","Mi libro mayor","","axel"
"jun 02 2024 00:26","Tecnología ","Expensas","-18414","Crédito ","Mi libro mayor","","Monitor nuevo!"
"jun 01 2024 20:19","Comida","Expensas","-3800","Mercadopago & else","Mi libro mayor","","tortillas"
"jun 01 2024 17:59","Coche","Expensas","-3690","Mercadopago & else","Mi libro mayor","","uber tati"
"jun 01 2024 16:26","Comida","Expensas","-18224","Crédito ","Mi libro mayor","","brule"
"jun 01 2024 15:19","Coche","Expensas","-30997","Crédito ","Mi libro mayor","","nafta"
"jun 01 2024 01:33","Varios","Expensas","-30889","Mercadopago & else","Mi libro mayor","","deuda afip"
"jun 01 2024 01:31","Comida","Expensas","-17300","Mercadopago & else","Mi libro mayor","","mcdonalds tati lucí"
"jun 01 2024 01:31","","Transferir","20000","Mercadopago & else -> Efectivo","Mi libro mayor","","pao"
"jun 01 2024 01:30","Comida","Expensas","-16500","Efectivo","Mi libro mayor","","horan de siria"
"jun 01 2024 01:29","Comida","Expensas","-2400","Mercadopago & else","Mi libro mayor","","2 cocas"
"may 31 2024 03:34","Varios","Expensas","-4000","Mercadopago & else","Mi libro mayor","","mp nivel 6"
"may 31 2024 03:30","Tati","Expensas","-166500","Efectivo","Mi libro mayor","","regalo tati"
"may 31 2024 03:30","","Transferir","10000","Mercadopago & else -> Efectivo","Mi libro mayor","","cambio"
"may 29 2024 19:33","Hice algo mal","Ingreso","+8407","Mercadopago & else","Mi libro mayor","","idk?"
"may 29 2024 19:24"," uba","Expensas","-1000","Mercadopago & else","Mi libro mayor","","medias"
"may 29 2024 19:20","","Transferir","8300","Mercadopago & else -> Efectivo","Mi libro mayor","",""
"may 29 2024 19:16","Varios","Expensas","-5955","Mercadopago & else","Mi libro mayor","","ytp"
"may 29 2024 16:24"," uba","Expensas","-200","Efectivo","Mi libro mayor","","estacion"
"may 28 2024 19:24"," uba","Expensas","-1200","Mercadopago & else","Mi libro mayor","","alfa oreo"
"may 28 2024 19:23"," uba","Expensas","-200","Efectivo","Mi libro mayor","","estación"
"may 28 2024 01:20","Comida","Expensas","-12000","Mercadopago & else","Mi libro mayor","","mc tigre"
"may 27 2024 05:46","Premios","Ingreso","+3500","Mercadopago & else","Mi libro mayor","","timbini"
"may 26 2024 19:15","Comida","Expensas","-6133","Mercadopago & else","Mi libro mayor","","asado duna"
"may 26 2024 03:14","Comida","Expensas","-13630.5","Crédito ","Mi libro mayor","","Brule"
"may 25 2024 16:14","Deporte","Expensas","-2650","Mercadopago & else","Mi libro mayor","","fobal"
"may 25 2024 15:13","Varios","Expensas","-5955","Mercadopago & else","Mi libro mayor","","yt pr"
"may 24 2024 05:18","Comida","Expensas","-17050","Crédito ","Mi libro mayor","","brule"
"may 22 2024 18:16"," uba","Expensas","-200","Efectivo","Mi libro mayor","","estacionamiento"
"may 22 2024 18:16"," uba","Expensas","-1500","Mercadopago & else","Mi libro mayor","","medialunas"
"may 21 2024 15:08","Cambio ","Ingreso","+119050","Mercadopago & else","Mi libro mayor","","100 USDT"
"may 21 2024 05:15","Coche","Expensas","-15000","Mercadopago & else","Mi libro mayor","","nafta"
"may 21 2024 01:08","Premios","Ingreso","+3000","Mercadopago & else","Mi libro mayor","","timba"
"may 20 2024 01:15","Comida","Expensas","-13291","Mercadopago & else","Mi libro mayor","+6250","McDonalds histórico"
"may 19 2024 23:35","Coche","Expensas","-3200","Efectivo","Mi libro mayor","","uber"
"may 19 2024 19:01","","Transferir","4000","Efectivo -> Mercadopago & else","Mi libro mayor","","tati me paga"
"may 19 2024 17:01","Postre","Expensas","-8100","Efectivo","Mi libro mayor","+4000","cookie vrother"
"may 18 2024 20:21","","Transferir","7194","Crédito  -> Mercadopago & else","Mi libro mayor","",""
"may 18 2024 20:21","Coche","Expensas","-3000","Efectivo","Mi libro mayor","","uber"
"may 18 2024 02:18","Presto","Expensas","-6750","Mercadopago & else","Mi libro mayor","+5000","tasty maxi"
"may 18 2024 02:18","Comida","Expensas","-6750","Mercadopago & else","Mi libro mayor","","tasty 2"
"may 18 2024 02:17","Comida","Expensas","-7000","Efectivo","Mi libro mayor","","tasty 1"
"may 17 2024 20:05"," uba","Expensas","-2600","Efectivo","Mi libro mayor","","medialunas + estacionamiento"
"may 17 2024 17:05","Coche","Expensas","-8000","Efectivo","Mi libro mayor","","estación"
"may 17 2024 13:05","Comida","Expensas","-8000","Efectivo","Mi libro mayor","","sanguches"
"may 16 2024 20:51","Coche","Expensas","-4000","Efectivo","Mi libro mayor","","uber tati"
"may 16 2024 20:35","","Transferir","2000","Efectivo -> Mercadopago & else","Mi libro mayor","","tati me paga las bebidas"
"may 16 2024 16:36","Café","Expensas","-11200","Efectivo","Mi libro mayor","","brule"
"may 16 2024 15:07","Premios","Ingreso","+5000","Mercadopago & else","Mi libro mayor","","timba"
"may 16 2024 01:07","Juego","Expensas","-2000","Mercadopago & else","Mi libro mayor","","timba"
"may 15 2024 18:15","Coche","Expensas","-15000","Mercadopago & else","Mi libro mayor","","nafta"
"may 14 2024 19:15"," uba","Expensas","-2700","Efectivo","Mi libro mayor","","sangucye + estacio"
"may 14 2024 16:22","Cambio ","Ingreso","+204000","Efectivo","Mi libro mayor","","CAMBIO 200 USD"
"may 14 2024 01:07","Juego","Expensas","-3000","Mercadopago & else","Mi libro mayor","","timba"
"may 11 2024 20:09","Varios","Expensas","-6000","Mercadopago & else","Mi libro mayor","","manga tati"
"may 11 2024 15:08","Postre","Expensas","-3900","Mercadopago & else","Mi libro mayor","","milkshake"
"may 11 2024 13:52","Autobús","Expensas","-600","Mercadopago & else","Mi libro mayor","","sube tati"
"may 11 2024 13:52","Comida","Expensas","-2900","Efectivo","Mi libro mayor","","chipacito"
"may 11 2024 13:09","Comida","Expensas","-1500","Efectivo","Mi libro mayor","","pato"
"may 08 2024 18:10"," uba","Expensas","-1900","Efectivo","Mi libro mayor","","quento"
"may 08 2024 11:52","Varios","Expensas","-5998","Mercadopago & else","Mi libro mayor","","frascos"
"may 07 2024 19:49"," uba","Expensas","-200","Efectivo","Mi libro mayor","","estacio"
"may 07 2024 19:48"," uba","Expensas","-1700","Efectivo","Mi libro mayor","","milka mousse"
"may 07 2024 11:52","Juego","Expensas","-16500","Mercadopago & else","Mi libro mayor","","hades"
"may 06 2024 19:33"," uba","Expensas","-1900","Efectivo","Mi libro mayor","","el rasta y el de fabro"
"may 06 2024 02:55","Comida","Expensas","-10000","Efectivo","Mi libro mayor","","pape histórico ek corte"
"may 06 2024 02:55","Juego","Expensas","-2000","Efectivo","Mi libro mayor","","poker"
"may 06 2024 02:54","","Transferir","2000","Efectivo -> Mercadopago & else","Mi libro mayor","","Forster poker"
"may 05 2024 21:30","","Transferir","30000","Mercadopago & else -> Efectivo","Mi libro mayor","","maxi me paga deuda casino"
"may 04 2024 18:43","Coche","Expensas","-2710","Mercadopago & else","Mi libro mayor","","didi"
"may 04 2024 16:42","Postre","Expensas","-2901","Mercadopago & else","Mi libro mayor","","app cake"
"may 04 2024 03:42","Comida","Expensas","-6350","Mercadopago & else","Mi libro mayor","","tasty"
"may 03 2024 21:41","Varios","Expensas","-2499","Mercadopago & else","Mi libro mayor","","meli 6"
"may 03 2024 21:40"," uba","Expensas","-600","Mercadopago & else","Mi libro mayor","","pape uba"
"may 01 2024 18:40","Coche","Expensas","-30302","Mercadopago & else","Mi libro mayor","","tanque lleno"
"may 01 2024 15:01","Presto","Expensas","-35000","Mercadopago & else","Mi libro mayor","+35000","prestamo timbero"
"may 01 2024 15:01","Cambio ","Ingreso","+130625","Mercadopago & else","Mi libro mayor","","Cambio, ~1070 x usdt"
"abr 30 2024 23:30","Comida","Expensas","-7900","Mercadopago & else","Mi libro mayor","","tasty"
"abr 30 2024 17:59"," uba","Expensas","-3200","Mercadopago & else","Mi libro mayor","","sanguche+ estacion"
"abr 28 2024 14:58","Premios","Ingreso","+7200","Mercadopago & else","Mi libro mayor","","timba"
"abr 27 2024 14:59","Cosmético","Expensas","-5000","Mercadopago & else","Mi libro mayor","","piercing"
"abr 26 2024 19:07"," uba","Expensas","-1200","Mercadopago & else","Mi libro mayor","","unos palitos"
"abr 26 2024 13:06","Varios","Expensas","-2526","Mercadopago & else","Mi libro mayor","","ytpremium"
"abr 24 2024 23:06","Comida","Expensas","-6229","Mercadopago & else","Mi libro mayor","","cena mc"
"abr 24 2024 15:06","Comida","Expensas","-6204","Mercadopago & else","Mi libro mayor","","alfajores rappa"
"abr 23 2024 01:12","Deporte","Expensas","-19500","Efectivo","Mi libro mayor","","gym"
"abr 23 2024 01:12","","Transferir","4000","Efectivo -> Mercadopago & else","Mi libro mayor","","col"
"abr 22 2024 00:01","Comida","Expensas","-1600","Efectivo","Mi libro mayor","","cocas"
"abr 22 2024 00:01","Comida","Expensas","-4000","Efectivo","Mi libro mayor","","empa empas"
"abr 21 2024 22:01","","Transferir","32600","Mercadopago & else -> Efectivo","Mi libro mayor","","el tahichi"
"abr 21 2024 19:01","Juego","Expensas","-3000","Efectivo","Mi libro mayor","","poker"
"abr 21 2024 16:01","Varios","Expensas","-3500","Mercadopago & else","Mi libro mayor","","los datos"
"abr 20 2024 22:00","Comida","Expensas","-4000","Efectivo","Mi libro mayor","","kbbq propina"
"abr 20 2024 22:00","Comida","Expensas","-49500","Mercadopago & else","Mi libro mayor","","kbbq"
"abr 20 2024 16:03","Coche","Expensas","-28000","Mercadopago & else","Mi libro mayor","","tanque lleno"
"abr 19 2024 22:02","Cambio ","Ingreso","+50112","Mercadopago & else","Mi libro mayor","","48 USDT"
"abr 19 2024 22:01","Comida","Expensas","-15829","Mercadopago & else","Mi libro mayor","","wendys"
"abr 19 2024 21:50","Cambio ","Ingreso","+83625","Mercadopago & else","Mi libro mayor","","80 USDT, 1045 x USDT"
"abr 19 2024 21:47"," uba","Expensas","-2200","Efectivo","Mi libro mayor","","papas quento"
"abr 19 2024 21:47","Varios","Expensas","-34500","Mercadopago & else","Mi libro mayor","+23000","entradas ysy"
"abr 18 2024 17:46","Comida","Expensas","-10150","Efectivo","Mi libro mayor","","cookies tati"
"abr 17 2024 20:35"," uba","Expensas","-2500","Efectivo","Mi libro mayor","","media jyq"
"abr 16 2024 19:48","Interés","Ingreso","+633.3","Mercadopago & else","Mi libro mayor","","rendimientos"
"abr 16 2024 19:46","","Transferir","3400","Efectivo -> Mercadopago & else","Mi libro mayor","","tino y ivan"
"abr 16 2024 19:46"," uba","Expensas","-1500","Efectivo","Mi libro mayor","","medialunas"
"abr 15 2024 00:59","Juego","Expensas","-4000","Efectivo","Mi libro mayor","","poker"
"abr 15 2024 00:59","Efectivo","Ingreso","+25000","Efectivo","Mi libro mayor","","regalo tia monk"
"abr 14 2024 02:08","","Transferir","10000","Mercadopago & else -> Efectivo","Mi libro mayor","","le doy a forster pa latimb"
"abr 13 2024 06:08","Comida","Expensas","-7000","Efectivo","Mi libro mayor","","MCD"
"abr 13 2024 01:07","Comida","Expensas","-500","Mercadopago & else","Mi libro mayor","","mogul"
"abr 13 2024 01:04","Juego","Expensas","-500","Mercadopago & else","Mi libro mayor","","rula"
"abr 13 2024 01:03","Juego","Expensas","-1500","Mercadopago & else","Mi libro mayor","","poker"
"abr 13 2024 00:02","Beber","Expensas","-8977","Mercadopago & else","Mi libro mayor","+3100","cocas"
"abr 12 2024 20:15"," uba","Expensas","-1800","Mercadopago & else","Mi libro mayor","","medialuans"
"abr 12 2024 18:09"," uba","Expensas","-200","Efectivo","Mi libro mayor","","estacio"
"abr 12 2024 18:03","Tecnología ","Expensas","-15000","Mercadopago & else","Mi libro mayor","","tecladubi"
"abr 10 2024 18:23","Coche","Expensas","-8000","Crédito ","Mi libro mayor","","estacionamiento"
"abr 09 2024 16:09","Interés","Ingreso","+897","Mercadopago & else","Mi libro mayor","","interes mp"
"abr 09 2024 15:59","Postre","Expensas","-8391","Mercadopago & else","Mi libro mayor","+544.47","lemon pie de tati"
"abr 09 2024 15:58","Cambio ","Ingreso","+71681.4","Mercadopago & else","Mi libro mayor","","70 USDT, 1024.02 X USDT"
"abr 08 2024 03:18","Juego","Expensas","-5500","Mercadopago & else","Mi libro mayor","","su pokerstars"
"abr 08 2024 00:16","Comida","Expensas","-7250","Mercadopago & else","Mi libro mayor","","MAC"
"abr 07 2024 22:58","Juego","Expensas","-1000","Mercadopago & else","Mi libro mayor","","poker"
"abr 07 2024 22:57","Juego","Expensas","-21000","Mercadopago & else","Mi libro mayor","","timba"
"abr 07 2024 13:17","Comida","Expensas","-9250","Mercadopago & else","Mi libro mayor","","asado"
"abr 07 2024 12:59","Coche","Expensas","-2009","Mercadopago & else","Mi libro mayor","","uber a maxi"
"abr 06 2024 22:58","Coche","Expensas","-2750","Mercadopago & else","Mi libro mayor","","uber"
"abr 06 2024 22:22","Comida","Expensas","-44300","Crédito ","Mi libro mayor","","aristobulo"
"abr 06 2024 21:26","Varios","Expensas","-18614","Mercadopago & else","Mi libro mayor","","tarjeta"
"abr 06 2024 21:26","Varios","Expensas","-6080","Mercadopago & else","Mi libro mayor","","dateas"
"abr 05 2024 20:56","Coche","Expensas","-3420","Mercadopago & else","Mi libro mayor","","didi"
"abr 05 2024 20:54","Autobús","Expensas","-2000","Mercadopago & else","Mi libro mayor","","sube"
"abr 05 2024 19:21"," uba","Expensas","-1200","Mercadopago & else","Mi libro mayor","","medialunas"
"abr 05 2024 17:48"," uba","Expensas","-1500","Mercadopago & else","Mi libro mayor","","las quento"
"abr 03 2024 18:41","Varios","Expensas","-4500","Mercadopago & else","Mi libro mayor","","???"
"abr 03 2024 17:58"," uba","Expensas","-200","Mercadopago & else","Mi libro mayor","","estacionamiento uba"
"abr 03 2024 17:56","Interés","Ingreso","+213","Mercadopago & else","Mi libro mayor","","mp"
"abr 02 2024 18:55","Comida","Expensas","-4070","Mercadopago & else","Mi libro mayor","","bebida póker y picada"
"abr 02 2024 16:55","Deporte","Expensas","-3200","Mercadopago & else","Mi libro mayor","","futbol"
"abr 01 2024 23:54","Postre","Expensas","-3500","Mercadopago & else","Mi libro mayor","","cuarto helaod"
"abr 01 2024 21:53","Comida","Expensas","-7760","Mercadopago & else","Mi libro mayor","","cena xon lls pibe"
"abr 01 2024 20:53","Cambio ","Ingreso","+99390","Mercadopago & else","Mi libro mayor","","98.94 USDT"
"abr 01 2024 02:04","Comida","Expensas","-18654.5","Mercadopago & else","Mi libro mayor","+15947","el pape dd la noche"
"abr 01 2024 00:53","Varios","Expensas","-2499","Mercadopago & else","Mi libro mayor","","meli 6"
"mar 31 2024 18:22","Interés","Ingreso","+6549","Mercadopago & else","Mi libro mayor","","interes"
"mar 30 2024 22:20","Juego","Expensas","-3000","Efectivo","Mi libro mayor","","poker"
"mar 29 2024 22:50","Comida","Expensas","-8000","Mercadopago & else","Mi libro mayor","","asado y bebidas de mañana"
"mar 29 2024 16:50","Comida","Expensas","-6900","Mercadopago & else","Mi libro mayor","","cookies tati"
"mar 28 2024 22:49","Postre","Expensas","-7754","Mercadopago & else","Mi libro mayor","","helado c luci"
"mar 28 2024 22:48","Presto","Expensas","-1000","Mercadopago & else","Mi libro mayor","","junko"
"mar 28 2024 03:55"," uba","Expensas","-1800","Efectivo","Mi libro mayor","","batatas + estacio"
"mar 27 2024 17:36","Coche","Expensas","-33653.96","Mercadopago & else","Mi libro mayor","","TANQUE LLENO PWAH"
"mar 27 2024 16:53","Cambio ","Ingreso","+58201","Mercadopago & else","Mi libro mayor","","56 USDTs"
"mar 26 2024 19:45"," uba","Expensas","-1800","Efectivo","Mi libro mayor","","medialunas"
"mar 26 2024 18:14","Coche","Expensas","-3500","Mercadopago & else","Mi libro mayor","","Uber maxi"
"mar 26 2024 18:14"," uba","Expensas","-2200","Efectivo","Mi libro mayor","","unos de miga"
"mar 26 2024 18:14","Premios","Ingreso","+2554","Mercadopago & else","Mi libro mayor","","se timbó"
"mar 25 2024 03:52","Varios","Expensas","-2526","Mercadopago & else","Mi libro mayor","","ytpremium"
"mar 24 2024 13:58","Juego","Expensas","-1500","Mercadopago & else","Mi libro mayor","","me fui a timbar"
"mar 24 2024 13:57","","Transferir","2000","Mercadopago & else -> Efectivo","Mi libro mayor","","cambio a col pa la tim"
"mar 24 2024 05:25","Premios","Ingreso","+6000","Efectivo","Mi libro mayor","","poker"
"mar 23 2024 21:12","Comida","Expensas","-6600","Mercadopago & else","Mi libro mayor","","patys"
"mar 23 2024 17:14","Postre","Expensas","-6303","Mercadopago & else","Mi libro mayor","","merienda cookie"
"mar 22 2024 22:11","Postre","Expensas","-6747","Mercadopago & else","Mi libro mayor","","postres"
"mar 22 2024 19:57"," uba","Expensas","-2200","Efectivo","Mi libro mayor","","ni me acuerdo"
"mar 22 2024 17:55","Coche","Expensas","-10000","Efectivo","Mi libro mayor","","nafta"
"mar 22 2024 01:43","Postre","Expensas","-3200","Mercadopago & else","Mi libro mayor","","mcflurryy"
"mar 22 2024 01:42","","Transferir","12300","Mercadopago & else -> Efectivo","Mi libro mayor","","me pagaron efe"
"mar 22 2024 01:41","Comida","Expensas","-18742.5","Mercadopago & else","Mi libro mayor","+12300","tastys!"
"mar 21 2024 17:12","Café","Expensas","-18300","Mercadopago & else","Mi libro mayor","+3200","cafetería"
"mar 20 2024 23:38","Juego","Expensas","-11057","Mercadopago & else","Mi libro mayor","","multiples juegos"
"mar 20 2024 19:37"," uba","Expensas","-1200","Mercadopago & else","Mi libro mayor","","pape"
"mar 19 2024 19:37"," uba","Expensas","-2200","Mercadopago & else","Mi libro mayor","","pape uba"
"mar 18 2024 19:32"," uba","Expensas","-1600","Mercadopago & else","Mi libro mayor","","pape uba"
"mar 18 2024 14:32","Varios","Expensas","-18000","Mercadopago & else","Mi libro mayor","","gym"
"mar 17 2024 03:10","Juego","Expensas","-4000","Mercadopago & else","Mi libro mayor","","timba"
"mar 17 2024 01:49","Comida","Expensas","-1149","Mercadopago & else","Mi libro mayor","+0","helado msc"
"mar 17 2024 01:48","Comida","Expensas","-2500","Mercadopago & else","Mi libro mayor","","asado gonza"
"mar 16 2024 18:51","Coche","Expensas","-15000","Mercadopago & else","Mi libro mayor","","nafta"
"mar 16 2024 14:18","Comida","Expensas","-10000","Mercadopago & else","Mi libro mayor","","shwaram"
"mar 15 2024 16:36","Comida","Expensas","-7070","Mercadopago & else","Mi libro mayor","+3300","aljafores rapa"
"mar 14 2024 12:35","Juego","Expensas","-2390","Mercadopago & else","Mi libro mayor","","juegos (pro so/deep rock)"
"mar 09 2024 22:05","Cine","Expensas","-3300","Mercadopago & else","Mi libro mayor","","entrada"
"mar 09 2024 22:05","Comida","Expensas","-4850","Mercadopago & else","Mi libro mayor","+2400","mclfurrys"
"mar 09 2024 21:04","Comida","Expensas","-23580","Mercadopago & else","Mi libro mayor","+16800","mc del dot"
"mar 09 2024 17:39","Comida","Expensas","-5155","Mercadopago & else","Mi libro mayor","","unas tortas"
"mar 08 2024 20:38","Varios","Expensas","-36820","Mercadopago & else","Mi libro mayor","","la tarjeta"
"mar 08 2024 17:38","Limpiar","Expensas","-5200","Mercadopago & else","Mi libro mayor","","peluqueria"
"mar 08 2024 15:37","Coche","Expensas","-10000","Mercadopago & else","Mi libro mayor","","nafta"
"mar 05 2024 03:12","Interés","Ingreso","+11374.8","Mercadopago & else","Mi libro mayor","","mp"
"mar 04 2024 17:11","Comida","Expensas","-6152","Mercadopago & else","Mi libro mayor","","pape y demas merienda"
"mar 03 2024 15:33","Coche","Expensas","-1800","Efectivo","Mi libro mayor","","estacionamiento"
"mar 03 2024 15:31","Juego","Expensas","-2000","Mercadopago & else","Mi libro mayor","","playland"
"mar 03 2024 14:33","Comida","Expensas","-18400","Mercadopago & else","Mi libro mayor","","orei"
"mar 03 2024 00:48","Comida","Expensas","-4800","Mercadopago & else","Mi libro mayor","","papas mac"
"mar 02 2024 17:47","Comida","Expensas","-6404","Mercadopago & else","Mi libro mayor","+6095","cookies"
"mar 02 2024 05:04","Juego","Expensas","-11678","Mercadopago & else","Mi libro mayor","","Balatro"
"mar 02 2024 04:01","Coche","Expensas","-1050","Mercadopago & else","Mi libro mayor","","estacionamiento dot"
"mar 01 2024 22:52","Cine","Expensas","-7400","Efectivo","Mi libro mayor","","entrada y coca"
"mar 01 2024 18:34","Coche","Expensas","-5500","Efectivo","Mi libro mayor","","estacionamiento"
"mar 01 2024 17:46","Varios","Expensas","-2500","Mercadopago & else","Mi libro mayor","","ml nivel 6"
"feb 29 2024 22:33","Comida","Expensas","-7700","Mercadopago & else","Mi libro mayor","","shawarma"
"feb 29 2024 21:33","Coche","Expensas","-10000","Efectivo","Mi libro mayor","","nafta"
"feb 28 2024 23:08","Comida","Expensas","-2984","Mercadopago & else","Mi libro mayor","","crepa"
"feb 28 2024 22:37","Comida","Expensas","-6200","Efectivo","Mi libro mayor","","mac"
"feb 28 2024 20:37","Juego","Expensas","-1200","Efectivo","Mi libro mayor","","playland"
"feb 27 2024 17:35","Cine","Expensas","-6900","Mercadopago & else","Mi libro mayor","","cine y comkda"
"feb 25 2024 16:58","Tecnología ","Expensas","-2526","Mercadopago & else","Mi libro mayor","","yt premium"
"feb 25 2024 06:42","Transfe","Ingreso","+9300","Mercadopago & else","Mi libro mayor","","timba en mp"
"feb 25 2024 06:42","Transfe","Ingreso","+6370","Efectivo","Mi libro mayor","","pagos de la timba en efectivo"
"feb 25 2024 06:41","Juego","Expensas","-20000","Mercadopago & else","Mi libro mayor","","timba real"
"feb 25 2024 06:41","Cambio ","Ingreso","+20000","Mercadopago & else","Mi libro mayor","","timba change 14.83 usdt"
"feb 25 2024 06:39","Juego","Expensas","-18000","Mercadopago & else","Mi libro mayor","+18000","Timba del martes (bug)"
"feb 25 2024 06:38","Transfe","Ingreso","+2000","Efectivo","Mi libro mayor","","cocas maxi axel"
"feb 24 2024 23:22","Transfe","Ingreso","+2500","Efectivo","Mi libro mayor","","msxi finally pay timba"
"feb 24 2024 23:22","Transfe","Ingreso","+10000","Efectivo","Mi libro mayor","","me pagan las EMPAS"
